cx,cy,w,h,label,Name
123.74799346923828,99.64152526855469,145.90841674804688,143.91004943847656,293,PolyU_294_F_10.jpg
126.97557830810547,100.03430938720703,141.79522705078125,144.37088012695312,105,PolyU_106_F_03.jpg
125.71888732910156,101.10682678222656,145.91024780273438,145.3072052001953,291,PolyU_292_F_11.jpg
132.9424285888672,102.8485107421875,141.6298370361328,145.12123107910156,303,PolyU_304_F_08.jpg
120.4789047241211,103.86528015136719,147.66244506835938,136.43328857421875,243,PolyU_244_F_03.jpg
119.5787582397461,106.7458267211914,144.28921508789062,144.48963928222656,379,PolyU_380_S_08.jpg
131.7012939453125,102.05653381347656,137.2698516845703,142.84947204589844,207,PolyU_208_S_06.jpg
132.35079956054688,103.72523498535156,145.18772888183594,145.4250030517578,303,PolyU_304_S_08.jpg
131.88616943359375,102.88819885253906,141.762939453125,146.7379913330078,283,PolyU_284_S_10.jpg
132.83123779296875,101.81568908691406,142.56735229492188,142.2449493408203,67,PolyU_068_F_05.jpg
123.84871673583984,110.60702514648438,150.1489715576172,152.2332763671875,37,PolyU_038_S_04.jpg
133.80104064941406,104.03080749511719,143.89041137695312,148.5693359375,249,PolyU_250_S_08.jpg
133.63926696777344,102.24666595458984,138.0151824951172,144.42581176757812,29,PolyU_030_S_08.jpg
133.1251220703125,103.2677230834961,140.38900756835938,146.43661499023438,33,PolyU_034_S_10.jpg
134.04627990722656,103.83209228515625,144.08343505859375,149.43380737304688,27,PolyU_028_F_10.jpg
112.92375183105469,105.9465103149414,139.39291381835938,141.1288604736328,163,PolyU_164_S_10.jpg
131.6502685546875,102.72425079345703,143.2019500732422,148.2321014404297,77,PolyU_078_S_06.jpg
123.03520965576172,100.0971450805664,143.21551513671875,139.265625,43,PolyU_044_F_09.jpg
125.39866638183594,99.7754898071289,139.5012664794922,141.8760528564453,25,PolyU_026_F_10.jpg
124.31487274169922,99.49234008789062,140.8155517578125,137.9830322265625,43,PolyU_044_F_06.jpg
133.9794464111328,104.38059997558594,146.0074462890625,150.489013671875,27,PolyU_028_F_09.jpg
121.68826293945312,109.854736328125,148.2633819580078,147.3719940185547,203,PolyU_204_S_07.jpg
130.9663543701172,102.55907440185547,147.26632690429688,148.94847106933594,3,PolyU_004_F_09.jpg
137.04786682128906,105.06097412109375,136.12451171875,142.99038696289062,237,PolyU_238_S_09.jpg
126.81462097167969,100.34355163574219,146.05453491210938,144.14561462402344,339,PolyU_340_F_10.jpg
124.90489959716797,100.4224853515625,145.4427490234375,141.1677703857422,61,PolyU_062_F_07.jpg
133.77560424804688,102.52316284179688,140.28515625,145.646240234375,79,PolyU_080_S_08.jpg
133.61474609375,102.54158782958984,142.14710998535156,149.4395294189453,217,PolyU_218_S_03.jpg
135.6342010498047,99.33965301513672,138.1311798095703,143.2562713623047,245,PolyU_246_S_08.jpg
134.62620544433594,101.92620849609375,137.6189422607422,146.47384643554688,257,PolyU_258_F_01.jpg
125.601318359375,100.16026306152344,138.64688110351562,141.64768981933594,295,PolyU_296_F_03.jpg
136.29527282714844,101.52594757080078,137.6767578125,147.16078186035156,383,PolyU_384_F_07.jpg
133.8307342529297,104.63130950927734,139.4032440185547,148.0332794189453,331,PolyU_332_F_06.jpg
125.33673095703125,112.05253601074219,144.72982788085938,149.48451232910156,3,PolyU_004_S_06.jpg
129.49423217773438,102.87187194824219,145.2005157470703,147.5402069091797,317,PolyU_318_S_10.jpg
141.75259399414062,101.04782104492188,137.41233825683594,150.8354034423828,181,PolyU_182_S_06.jpg
131.7530059814453,103.0537109375,142.93907165527344,148.67002868652344,269,PolyU_270_S_01.jpg
133.8946075439453,101.38247680664062,138.2519073486328,145.22518920898438,295,PolyU_296_S_06.jpg
121.79659271240234,99.43754577636719,147.34893798828125,133.60977172851562,135,PolyU_136_S_08.jpg
133.1013946533203,102.07978057861328,142.0657501220703,146.71096801757812,369,PolyU_370_F_03.jpg
128.1974334716797,113.32168579101562,140.61428833007812,148.26376342773438,257,PolyU_258_S_10.jpg
121.65727233886719,106.1759262084961,145.35003662109375,142.2358856201172,175,PolyU_176_S_01.jpg
134.56292724609375,102.80867004394531,139.35482788085938,148.51071166992188,119,PolyU_120_S_03.jpg
130.3376922607422,104.16909790039062,143.47865295410156,143.48646545410156,323,PolyU_324_S_05.jpg
122.55500030517578,100.6181869506836,143.4735870361328,141.54336547851562,13,PolyU_014_F_07.jpg
123.17704010009766,99.28443908691406,140.46820068359375,140.0997314453125,25,PolyU_026_F_08.jpg
124.38331604003906,101.66191101074219,150.4559326171875,144.6697998046875,37,PolyU_038_F_09.jpg
125.32015991210938,113.84173583984375,146.95057678222656,151.09446716308594,291,PolyU_292_S_10.jpg
125.22126007080078,113.6405029296875,147.0735626220703,152.46075439453125,211,PolyU_212_S_04.jpg
130.04168701171875,103.37834167480469,148.39935302734375,144.1554412841797,203,PolyU_204_F_08.jpg
124.07489013671875,109.80514526367188,144.1468048095703,147.6398468017578,169,PolyU_170_S_01.jpg
132.38812255859375,103.18689727783203,143.6802978515625,146.46966552734375,349,PolyU_350_F_04.jpg
112.5674819946289,107.73615264892578,144.78175354003906,141.58505249023438,179,PolyU_180_S_07.jpg
125.37620544433594,100.9925765991211,145.80677795410156,145.02557373046875,377,PolyU_378_F_10.jpg
132.28817749023438,103.90033721923828,145.0983428955078,150.703857421875,153,PolyU_154_S_07.jpg
130.59182739257812,102.13996124267578,143.10719299316406,148.4680938720703,81,PolyU_082_F_03.jpg
115.55972290039062,109.29586791992188,145.624755859375,147.8661346435547,145,PolyU_146_S_01.jpg
125.56103515625,99.64322662353516,140.04432678222656,142.32640075683594,119,PolyU_120_F_08.jpg
123.9435806274414,99.4289321899414,146.3725128173828,143.33921813964844,323,PolyU_324_F_10.jpg
132.27545166015625,102.79855346679688,142.2291717529297,146.41744995117188,151,PolyU_152_S_07.jpg
135.0767059326172,102.25202178955078,135.26416015625,146.84031677246094,305,PolyU_306_S_04.jpg
121.40904235839844,109.19667053222656,140.01361083984375,142.99595642089844,133,PolyU_134_S_01.jpg
131.7198944091797,103.35655212402344,142.63758850097656,145.77601623535156,115,PolyU_116_S_05.jpg
123.2766342163086,110.96100616455078,147.22891235351562,149.1484832763672,57,PolyU_058_S_10.jpg
132.5499725341797,101.88676452636719,142.15097045898438,146.01150512695312,67,PolyU_068_F_09.jpg
134.10311889648438,102.54251861572266,140.2132110595703,149.15353393554688,13,PolyU_014_S_09.jpg
125.53240966796875,100.74639892578125,140.12637329101562,142.6354217529297,75,PolyU_076_F_01.jpg
131.8102569580078,101.86964416503906,141.34693908691406,145.48553466796875,131,PolyU_132_F_09.jpg
136.4625701904297,100.95838928222656,136.8738555908203,144.98500061035156,383,PolyU_384_F_08.jpg
123.57662200927734,110.448974609375,146.48452758789062,149.51809692382812,57,PolyU_058_S_06.jpg
124.620849609375,98.75653839111328,139.68067932128906,139.86953735351562,223,PolyU_224_F_04.jpg
134.51248168945312,101.06172180175781,144.22825622558594,142.7433319091797,41,PolyU_042_S_03.jpg
127.58963775634766,99.36106872558594,136.30029296875,141.3003692626953,79,PolyU_080_F_05.jpg
139.3795928955078,110.4914321899414,143.47470092773438,151.76564025878906,319,PolyU_320_S_03.jpg
122.85596466064453,101.11753845214844,144.9291229248047,140.50836181640625,141,PolyU_142_F_08.jpg
121.57994079589844,101.03765869140625,143.76504516601562,137.4241180419922,311,PolyU_312_F_03.jpg
124.6750259399414,100.77555084228516,140.6972198486328,138.69337463378906,45,PolyU_046_F_09.jpg
125.396484375,94.04202270507812,142.31776428222656,136.46847534179688,165,PolyU_166_F_01.jpg
125.27164459228516,101.69857025146484,147.74168395996094,144.45460510253906,51,PolyU_052_F_05.jpg
122.97808074951172,100.35814666748047,145.74391174316406,141.2086944580078,313,PolyU_314_F_10.jpg
127.39525604248047,100.00086975097656,140.0107879638672,143.4202117919922,385,PolyU_386_F_01.jpg
112.17555236816406,107.41230010986328,148.02731323242188,146.4069061279297,191,PolyU_192_S_07.jpg
135.86293029785156,102.72268676757812,139.7258758544922,146.67420959472656,139,PolyU_140_S_07.jpg
132.7030487060547,103.27091979980469,141.60165405273438,149.80384826660156,131,PolyU_132_S_10.jpg
123.42971801757812,99.94571685791016,144.02247619628906,142.6494598388672,317,PolyU_318_F_03.jpg
133.44589233398438,102.03562927246094,135.5476531982422,144.53675842285156,369,PolyU_370_S_04.jpg
129.32508850097656,104.40379333496094,140.80963134765625,142.75238037109375,323,PolyU_324_S_07.jpg
132.80616760253906,103.18186950683594,144.39093017578125,148.39227294921875,375,PolyU_376_S_06.jpg
132.62254333496094,102.36553192138672,139.05230712890625,142.2996826171875,67,PolyU_068_F_06.jpg
128.8623504638672,99.84171295166016,137.184326171875,143.68846130371094,385,PolyU_386_F_04.jpg
125.67948913574219,102.74760437011719,147.50962829589844,145.64501953125,31,PolyU_032_F_05.jpg
132.85198974609375,105.84918212890625,145.4821319580078,148.50180053710938,299,PolyU_300_S_10.jpg
105.20117950439453,106.78907012939453,144.89144897460938,143.6370086669922,173,PolyU_174_S_01.jpg
112.19525146484375,106.0380859375,148.428466796875,146.59527587890625,147,PolyU_148_S_03.jpg
122.7547607421875,107.9870376586914,148.8681640625,141.6204071044922,349,PolyU_350_S_09.jpg
123.63847351074219,99.48098754882812,143.5107421875,139.9514923095703,341,PolyU_342_F_09.jpg
126.55072784423828,99.25650787353516,145.18289184570312,141.40159606933594,289,PolyU_290_F_04.jpg
131.45523071289062,103.3824691772461,143.3190460205078,148.26905822753906,317,PolyU_318_S_09.jpg
133.3212890625,101.78679656982422,135.83535766601562,143.3668670654297,369,PolyU_370_S_05.jpg
127.93867492675781,99.01893615722656,135.6028289794922,140.98858642578125,79,PolyU_080_F_01.jpg
132.81930541992188,102.133544921875,138.92848205566406,145.3360595703125,301,PolyU_302_S_09.jpg
124.07421875,109.14582824707031,135.55130004882812,142.88682556152344,169,PolyU_170_S_08.jpg
124.85443115234375,110.82638549804688,147.1053009033203,148.747802734375,31,PolyU_032_S_08.jpg
125.49278259277344,99.74732971191406,140.4666748046875,142.58538818359375,119,PolyU_120_F_04.jpg
123.34374237060547,91.3431396484375,140.6324005126953,129.7406463623047,39,PolyU_040_F_05.jpg
122.2066879272461,101.05091094970703,145.86582946777344,141.18177795410156,23,PolyU_024_F_07.jpg
132.98526000976562,101.63036346435547,141.947509765625,144.63751220703125,381,PolyU_382_F_09.jpg
133.9605712890625,101.64059448242188,137.94947814941406,145.8201141357422,197,PolyU_198_S_06.jpg
127.38633728027344,112.31610107421875,141.54769897460938,146.84799194335938,189,PolyU_190_S_08.jpg
130.991943359375,102.29066467285156,142.3950958251953,144.41529846191406,109,PolyU_110_S_07.jpg
124.03614807128906,98.82804870605469,140.9258270263672,141.2600555419922,217,PolyU_218_F_06.jpg
130.2440185546875,102.68733978271484,144.48419189453125,144.03546142578125,285,PolyU_286_S_03.jpg
127.8189697265625,98.1518783569336,134.40093994140625,137.7216339111328,301,PolyU_302_F_08.jpg
125.58831024169922,98.02894592285156,146.56832885742188,141.60891723632812,219,PolyU_220_F_08.jpg
132.87803649902344,98.25928497314453,145.88819885253906,139.91098022460938,5,PolyU_006_F_09.jpg
126.92170715332031,98.52763366699219,133.98867797851562,138.36997985839844,241,PolyU_242_F_06.jpg
131.30868530273438,101.11941528320312,141.51695251464844,144.53091430664062,373,PolyU_374_S_09.jpg
127.35665130615234,108.60575866699219,139.4319610595703,145.84259033203125,7,PolyU_008_S_08.jpg
127.89632415771484,100.67862701416016,142.2907257080078,145.34405517578125,201,PolyU_202_F_04.jpg
134.18141174316406,102.15670776367188,140.30186462402344,148.0061798095703,201,PolyU_202_S_08.jpg
125.44584655761719,99.02129364013672,148.3125762939453,140.7229766845703,309,PolyU_310_F_06.jpg
123.79582977294922,110.72129821777344,144.59564208984375,146.136962890625,253,PolyU_254_S_08.jpg
122.44366455078125,98.49752807617188,140.54176330566406,140.7351837158203,127,PolyU_128_F_10.jpg
124.64969635009766,100.4796142578125,145.98834228515625,144.7057342529297,209,PolyU_210_F_03.jpg
125.68167114257812,96.02072143554688,136.5782470703125,135.40562438964844,89,PolyU_090_F_08.jpg
124.4817123413086,101.14887237548828,146.51109313964844,145.06564331054688,321,PolyU_322_F_08.jpg
116.74478912353516,98.91023254394531,141.1495361328125,137.55136108398438,199,PolyU_200_F_09.jpg
123.84973907470703,108.7698745727539,149.89939880371094,144.10609436035156,349,PolyU_350_S_05.jpg
129.1597442626953,100.88185119628906,139.78648376464844,146.499755859375,335,PolyU_336_F_05.jpg
124.5716552734375,100.55470275878906,146.2362823486328,141.1051788330078,61,PolyU_062_F_10.jpg
132.61398315429688,101.2083969116211,140.59353637695312,143.80227661132812,207,PolyU_208_F_06.jpg
126.54367065429688,99.84072875976562,136.51507568359375,142.54071044921875,275,PolyU_276_F_08.jpg
123.23866271972656,102.59232330322266,143.88865661621094,139.73782348632812,45,PolyU_046_F_08.jpg
126.47566986083984,99.74959564208984,145.40786743164062,145.4249267578125,153,PolyU_154_F_06.jpg
134.42091369628906,100.65746307373047,146.37741088867188,144.7606964111328,279,PolyU_280_F_09.jpg
139.2928466796875,107.44243621826172,139.445556640625,147.83804321289062,237,PolyU_238_S_04.jpg
125.8720474243164,98.25381469726562,136.7272491455078,140.69931030273438,55,PolyU_056_F_03.jpg
132.6868896484375,101.88580322265625,141.53553771972656,144.18348693847656,381,PolyU_382_F_05.jpg
132.3001251220703,103.85197448730469,143.6187286376953,148.69216918945312,209,PolyU_210_S_04.jpg
131.92774963378906,102.62965393066406,143.38555908203125,143.91183471679688,109,PolyU_110_F_07.jpg
131.06094360351562,103.30816650390625,141.54815673828125,144.4618682861328,115,PolyU_116_S_08.jpg
125.4211654663086,99.57073974609375,143.61134338378906,140.708984375,289,PolyU_290_F_07.jpg
124.50050354003906,113.81594848632812,145.86671447753906,149.41970825195312,319,PolyU_320_F_09.jpg
125.14213562011719,99.61336517333984,146.41806030273438,143.78392028808594,153,PolyU_154_F_09.jpg
133.923828125,102.92668151855469,137.37838745117188,143.79934692382812,259,PolyU_260_F_10.jpg
121.77395629882812,94.55813598632812,143.91351318359375,134.4339599609375,313,PolyU_314_F_05.jpg
135.19642639160156,103.48282623291016,140.2339324951172,150.3684539794922,107,PolyU_108_S_03.jpg
133.48976135253906,103.24578857421875,143.06475830078125,147.0509796142578,123,PolyU_124_S_03.jpg
131.8682098388672,103.79460144042969,142.45364379882812,147.76629638671875,359,PolyU_360_S_03.jpg
124.40165710449219,101.67615509033203,141.1046142578125,141.27220153808594,57,PolyU_058_F_07.jpg
123.15064239501953,108.81404876708984,147.6139678955078,149.65721130371094,65,PolyU_066_S_03.jpg
123.4197769165039,109.67514038085938,149.20323181152344,148.9502410888672,135,PolyU_136_S_09.jpg
115.73660278320312,109.19215393066406,146.73721313476562,146.7735137939453,159,PolyU_160_S_01.jpg
124.43611907958984,99.21049499511719,138.93043518066406,140.9370880126953,119,PolyU_120_F_09.jpg
133.53379821777344,101.46094512939453,141.07424926757812,147.16461181640625,177,PolyU_178_F_06.jpg
133.34268188476562,103.2826156616211,141.68138122558594,148.00303649902344,27,PolyU_028_F_04.jpg
127.46688842773438,110.41613006591797,139.79373168945312,146.9136505126953,357,PolyU_358_S_10.jpg
128.50465393066406,107.7866439819336,134.66278076171875,136.91114807128906,45,PolyU_046_S_09.jpg
123.70587921142578,111.39485931396484,144.52871704101562,147.98480224609375,57,PolyU_058_S_05.jpg
133.5791778564453,101.20106506347656,139.53468322753906,144.18524169921875,183,PolyU_184_S_08.jpg
136.07501220703125,101.48231506347656,138.3216552734375,146.92648315429688,383,PolyU_384_F_03.jpg
131.1458282470703,102.54497528076172,142.67495727539062,145.6851806640625,373,PolyU_374_S_07.jpg
133.2305450439453,101.2201156616211,145.5899658203125,144.9228515625,279,PolyU_280_F_08.jpg
124.43586730957031,116.8666000366211,142.84193420410156,145.9829864501953,329,PolyU_330_S_10.jpg
136.0651092529297,102.52717590332031,144.0437774658203,147.66006469726562,279,PolyU_280_S_07.jpg
123.5684585571289,108.66610717773438,149.49786376953125,150.05126953125,65,PolyU_066_S_07.jpg
132.89320373535156,101.66162109375,137.0939483642578,142.70114135742188,67,PolyU_068_S_01.jpg
124.32746124267578,110.9198226928711,144.94198608398438,147.51171875,253,PolyU_254_S_09.jpg
135.1783905029297,102.54535675048828,142.70729064941406,150.87664794921875,65,PolyU_066_F_05.jpg
122.77242279052734,111.35588073730469,141.78421020507812,147.55491638183594,353,PolyU_354_S_03.jpg
140.78924560546875,107.91849517822266,135.70159912109375,147.0983123779297,237,PolyU_238_S_10.jpg
131.58804321289062,101.78512573242188,139.29937744140625,142.16566467285156,207,PolyU_208_S_03.jpg
134.13345336914062,105.24732208251953,145.05618286132812,149.0349578857422,339,PolyU_340_S_05.jpg
134.2783203125,103.35926818847656,139.93527221679688,149.1413116455078,95,PolyU_096_S_10.jpg
124.3321533203125,99.95155334472656,145.16445922851562,142.37930297851562,315,PolyU_316_F_10.jpg
125.35030364990234,100.5264663696289,144.3240509033203,144.17088317871094,209,PolyU_210_F_10.jpg
124.5561294555664,113.13130187988281,140.33145141601562,146.82594299316406,259,PolyU_260_S_01.jpg
131.08338928222656,100.05965423583984,144.3968505859375,139.68002319335938,147,PolyU_148_F_10.jpg
129.70274353027344,100.78739166259766,136.29885864257812,145.8276824951172,245,PolyU_246_F_05.jpg
134.83473205566406,102.02395629882812,140.6138916015625,147.29173278808594,261,PolyU_262_F_06.jpg
127.58397674560547,99.8387680053711,135.593017578125,143.6064910888672,275,PolyU_276_F_03.jpg
133.12423706054688,102.11468505859375,140.75672912597656,148.5243377685547,217,PolyU_218_S_05.jpg
122.46212768554688,101.63622283935547,145.78280639648438,140.66986083984375,329,PolyU_330_F_01.jpg
132.2288818359375,102.58731079101562,141.337158203125,146.8134002685547,283,PolyU_284_S_05.jpg
126.28349304199219,99.53298950195312,141.9483642578125,142.8505401611328,295,PolyU_296_F_08.jpg
125.19649505615234,99.74498748779297,138.99574279785156,141.87014770507812,25,PolyU_026_F_05.jpg
127.52024841308594,99.78398132324219,138.46200561523438,142.53858947753906,363,PolyU_364_F_10.jpg
133.2204132080078,100.18694305419922,147.65052795410156,141.63470458984375,247,PolyU_248_F_05.jpg
129.44192504882812,108.27815246582031,146.07066345214844,138.31419372558594,247,PolyU_248_S_07.jpg
124.010009765625,98.96955108642578,138.85494995117188,138.6478271484375,223,PolyU_224_F_07.jpg
127.46044158935547,101.29256439208984,143.2369384765625,147.43692016601562,189,PolyU_190_F_07.jpg
134.10215759277344,104.0787353515625,141.83355712890625,148.05816650390625,83,PolyU_084_S_05.jpg
122.64106750488281,112.14153289794922,150.04556274414062,151.78936767578125,225,PolyU_226_S_05.jpg
133.81468200683594,101.80679321289062,140.4673309326172,144.72315979003906,27,PolyU_028_F_01.jpg
132.6385498046875,101.77464294433594,141.0086669921875,145.3737030029297,183,PolyU_184_S_05.jpg
130.40536499023438,102.1415786743164,141.3169403076172,146.11758422851562,193,PolyU_194_S_04.jpg
117.936767578125,99.24641418457031,142.55670166015625,135.0224151611328,149,PolyU_150_S_01.jpg
129.07997131347656,102.1213150024414,143.1258087158203,145.35855102539062,89,PolyU_090_S_06.jpg
124.06160736083984,99.3082504272461,144.0944061279297,141.85386657714844,293,PolyU_294_F_07.jpg
109.74775695800781,107.2518539428711,145.49940490722656,143.53619384765625,145,PolyU_146_S_10.jpg
126.17189025878906,101.23442077636719,147.1798858642578,146.8456573486328,1,PolyU_002_F_06.jpg
125.24626159667969,101.64916229248047,148.8597869873047,146.4340362548828,291,PolyU_292_F_06.jpg
131.60499572753906,101.85053253173828,138.84046936035156,144.60107421875,363,PolyU_364_S_01.jpg
125.46226501464844,111.88519287109375,143.88023376464844,146.4816436767578,159,PolyU_160_F_01.jpg
132.08840942382812,101.81434631347656,141.30776977539062,145.63723754882812,363,PolyU_364_S_08.jpg
131.03228759765625,103.44583129882812,144.8128662109375,142.74453735351562,43,PolyU_044_S_10.jpg
132.68922424316406,101.97736358642578,137.4129638671875,146.17372131347656,257,PolyU_258_F_07.jpg
123.53675842285156,99.21725463867188,142.11399841308594,140.0915985107422,155,PolyU_156_F_06.jpg
119.97937774658203,98.04763793945312,140.83482360839844,136.58123779296875,271,PolyU_272_F_06.jpg
127.2469482421875,98.76187133789062,139.35862731933594,141.73899841308594,59,PolyU_060_F_09.jpg
140.6002197265625,107.31134033203125,138.3956298828125,148.1120147705078,265,PolyU_266_F_03.jpg
128.73095703125,99.44939422607422,136.11148071289062,142.16864013671875,327,PolyU_328_F_01.jpg
132.3426513671875,103.00712585449219,141.15147399902344,145.75433349609375,71,PolyU_072_F_10.jpg
106.4617691040039,90.23068237304688,100.76539611816406,104.91992950439453,223,PolyU_224_S_01.jpg
127.61585998535156,100.44354248046875,142.81185913085938,145.41165161132812,105,PolyU_106_F_10.jpg
133.12777709960938,103.81582641601562,144.26214599609375,148.647216796875,375,PolyU_376_S_05.jpg
131.54510498046875,102.3136978149414,141.5282745361328,145.61903381347656,141,PolyU_142_S_09.jpg
132.31036376953125,103.84941864013672,144.30047607421875,147.44772338867188,191,PolyU_192_F_03.jpg
127.8346939086914,107.68923950195312,140.27796936035156,146.0446319580078,7,PolyU_008_S_10.jpg
120.18907928466797,105.11939239501953,147.805419921875,143.26646423339844,203,PolyU_204_S_08.jpg
123.75086975097656,110.38900756835938,149.87484741210938,151.3047332763672,37,PolyU_038_S_09.jpg
123.2816390991211,100.6337890625,145.5686798095703,143.54481506347656,321,PolyU_322_F_07.jpg
137.12298583984375,101.04251861572266,136.54298400878906,144.82305908203125,383,PolyU_384_F_10.jpg
134.83660888671875,99.59701538085938,142.65785217285156,143.80682373046875,279,PolyU_280_S_09.jpg
131.56455993652344,102.19918060302734,138.16131591796875,144.36756896972656,185,PolyU_186_S_09.jpg
140.48687744140625,109.11041259765625,142.0842742919922,151.1790008544922,331,PolyU_332_S_06.jpg
123.5933609008789,100.0107650756836,145.2574005126953,143.657470703125,157,PolyU_158_F_09.jpg
124.29914855957031,100.98855590820312,149.01763916015625,144.62315368652344,37,PolyU_038_F_05.jpg
125.90541076660156,101.37459564208984,147.35397338867188,145.7217559814453,291,PolyU_292_F_07.jpg
132.9002227783203,103.59078979492188,140.8982696533203,146.95692443847656,97,PolyU_098_S_10.jpg
129.17100524902344,102.20677947998047,143.52850341796875,145.89251708984375,89,PolyU_090_S_05.jpg
125.70181274414062,100.9222412109375,143.0908203125,143.2122344970703,355,PolyU_356_F_06.jpg
124.72138977050781,98.46448516845703,142.34274291992188,139.85337829589844,375,PolyU_376_F_06.jpg
130.6414031982422,103.54483032226562,145.7659149169922,145.77284240722656,289,PolyU_290_S_08.jpg
133.6302032470703,103.48699188232422,143.36878967285156,147.9247283935547,375,PolyU_376_S_09.jpg
125.89665222167969,97.40538024902344,139.4285125732422,140.78538513183594,217,PolyU_218_F_10.jpg
123.71541595458984,100.66211700439453,144.0473175048828,139.45668029785156,311,PolyU_312_F_01.jpg
133.87026977539062,103.02232360839844,142.22036743164062,145.77777099609375,65,PolyU_066_F_09.jpg
130.79092407226562,102.9001235961914,142.3533477783203,146.2994842529297,151,PolyU_152_S_06.jpg
122.2019271850586,109.64651489257812,145.7237091064453,144.29440307617188,175,PolyU_176_S_06.jpg
133.14578247070312,100.83804321289062,134.72842407226562,143.2826385498047,201,PolyU_202_S_03.jpg
124.0931167602539,99.25984954833984,146.37721252441406,141.10256958007812,351,PolyU_352_F_10.jpg
122.39529418945312,110.46627044677734,147.49884033203125,146.32728576660156,311,PolyU_312_S_09.jpg
119.79847717285156,98.29457092285156,140.97451782226562,136.44007873535156,271,PolyU_272_F_07.jpg
122.35304260253906,111.497802734375,149.42620849609375,149.93618774414062,225,PolyU_226_S_01.jpg
132.22012329101562,102.51744079589844,141.29736328125,148.7601776123047,105,PolyU_106_S_05.jpg
122.48297119140625,101.55867004394531,147.61019897460938,142.4287872314453,137,PolyU_138_F_09.jpg
124.09969329833984,112.62535858154297,146.40521240234375,148.9072723388672,161,PolyU_162_S_04.jpg
129.0203399658203,101.01084899902344,139.71693420410156,140.60926818847656,207,PolyU_208_S_10.jpg
124.97811889648438,113.46735382080078,148.3146514892578,152.61769104003906,211,PolyU_212_S_05.jpg
125.22012329101562,100.3691635131836,141.7019805908203,144.1287078857422,385,PolyU_386_F_03.jpg
123.30298614501953,99.54620361328125,144.17080688476562,142.7362060546875,157,PolyU_158_F_10.jpg
131.7548065185547,101.43229675292969,141.82044982910156,147.57432556152344,81,PolyU_082_F_10.jpg
132.97537231445312,101.56356811523438,139.2108612060547,144.79403686523438,139,PolyU_140_F_06.jpg
134.46304321289062,104.3408432006836,140.81106567382812,150.0963134765625,331,PolyU_332_F_05.jpg
132.30841064453125,101.9570541381836,144.91343688964844,147.9647979736328,229,PolyU_230_S_05.jpg
133.07919311523438,103.8543701171875,140.3474578857422,148.61419677734375,249,PolyU_250_F_09.jpg
127.13717651367188,100.0850601196289,136.5343475341797,141.1298828125,305,PolyU_306_F_06.jpg
132.5670166015625,103.21898651123047,142.68820190429688,144.79421997070312,41,PolyU_042_F_06.jpg
123.8181381225586,110.95415496826172,144.79052734375,147.77439880371094,253,PolyU_254_S_07.jpg
122.81295776367188,109.56098937988281,144.16091918945312,144.60313415527344,175,PolyU_176_S_07.jpg
123.30377197265625,106.44017028808594,146.3079833984375,143.47857666015625,47,PolyU_048_S_01.jpg
129.7788543701172,104.42118072509766,146.30111694335938,146.18075561523438,313,PolyU_314_S_01.jpg
128.5984344482422,100.8546371459961,140.53590393066406,144.12081909179688,185,PolyU_186_F_08.jpg
134.40286254882812,100.26427459716797,144.74244689941406,143.8109893798828,357,PolyU_358_F_08.jpg
122.68758392333984,112.77445220947266,149.38677978515625,151.3846893310547,225,PolyU_226_S_04.jpg
125.97777557373047,109.41166687011719,141.84490966796875,146.32591247558594,235,PolyU_236_S_09.jpg
128.34349060058594,100.46856689453125,139.45086669921875,142.74002075195312,307,PolyU_308_F_01.jpg
133.7982940673828,102.14299774169922,140.2316131591797,145.6686248779297,333,PolyU_334_S_05.jpg
126.51414489746094,99.08694458007812,136.9867706298828,139.98886108398438,367,PolyU_368_F_10.jpg
133.279296875,102.27201843261719,141.54335021972656,147.44143676757812,205,PolyU_206_S_06.jpg
135.5926971435547,102.15098571777344,140.90618896484375,144.909912109375,381,PolyU_382_F_01.jpg
126.69104766845703,99.31973266601562,136.02932739257812,141.9063720703125,363,PolyU_364_F_07.jpg
132.28775024414062,104.02063751220703,145.15155029296875,149.53237915039062,209,PolyU_210_S_07.jpg
126.68399047851562,97.4965591430664,139.94638061523438,141.67987060546875,69,PolyU_070_F_06.jpg
125.10628509521484,113.07293701171875,142.8372802734375,148.9684600830078,189,PolyU_190_S_01.jpg
129.4958038330078,101.44242095947266,136.90878295898438,140.7574920654297,207,PolyU_208_S_01.jpg
132.2406463623047,104.25565338134766,146.4248809814453,148.27267456054688,61,PolyU_062_S_09.jpg
134.02174377441406,102.55946350097656,138.5886688232422,147.81271362304688,297,PolyU_298_S_01.jpg
130.94183349609375,101.49303436279297,142.63282775878906,145.61721801757812,261,PolyU_262_F_10.jpg
126.81617736816406,99.32482147216797,135.84744262695312,140.62277221679688,79,PolyU_080_F_06.jpg
127.58480834960938,98.48724365234375,134.24655151367188,139.2547607421875,241,PolyU_242_F_03.jpg
140.88323974609375,110.777099609375,143.7255859375,153.42092895507812,381,PolyU_382_S_10.jpg
123.50485229492188,99.56476593017578,147.8420867919922,142.9100341796875,347,PolyU_348_F_03.jpg
125.3157958984375,111.01692199707031,144.68780517578125,149.83680725097656,17,PolyU_018_S_01.jpg
133.44593811035156,100.57403564453125,137.55848693847656,143.94786071777344,181,PolyU_182_F_03.jpg
